Lap 1,"[{'subject': [{'driver': 'RAI'}], 'action': 'go', 'object': {'main': ['off track'], 'location': ['turn 4']}}, {'subject': [{'driver': 'RAI'}], 'action': 'continue', 'object': {}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RAI [SEP] Action1 | go [SEP] Object1 | main | off track [SEP] Object1 | location | turn 4 [SEP] Agent2 | driver | RAI [SEP] Action2 | continue,"Raikkonen goes off the track at turn 4, but continues."
Lap 4,"[{'subject': [{'driver': 'RAI'}], 'action': 'fly', 'object': {'driver': ['KUB'], 'main': ['past']}}, {'subject': [{'driver': 'RAI'}], 'action': 'move up', 'object': {'position': ['18']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RAI [SEP] Action1 | fly [SEP] Object1 | driver | KUB [SEP] Object1 | main | past [SEP] Agent2 | driver | RAI [SEP] Action2 | move up [SEP] Object2 | position | 18,Raikkonen flies past Kubica to move up to 18th.
Lap 5,"[{'subject': [{'driver': 'NOR'}], 'action': 'fly', 'object': {'driver': ['GIO'], 'main': ['past']}}, {'subject': [{'driver': 'NOR'}], 'action': 'move up', 'object': {'position': ['15']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | NOR [SEP] Action1 | fly [SEP] Object1 | driver | GIO [SEP] Object1 | main | past [SEP] Agent2 | driver | NOR [SEP] Action2 | move up [SEP] Object2 | position | 15,Norris flies past Giovinazzi to move up to 15th.
Lap 6,"[{'subject': [{'driver': 'GIO'}], 'action': 'pit', 'object': {'main': ['from P16', 'to undercut'], 'driver': ['NOR']}}, {'subject': [{'driver': 'NOR'}], 'action': 'be', 'object': {'main': ['still out']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GIO [SEP] Action1 | pit [SEP] Object1 | main | from P16 [SEP] Object1 | main | to undercut [SEP] Object1 | driver | NOR [SEP] Agent2 | driver | NOR [SEP] Action2 | be [SEP] Object2 | main | still out,"Giovinazzi pits from P16 to undercut Norris, who is still out."
Lap 7,"[{'subject': [{'driver': 'HAM'}], 'action': 'set', 'object': {'main': ['new fastest lap'], 'lap_time': ['82.254']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HAM [SEP] Action1 | set [SEP] Object1 | main | new fastest lap [SEP] Object1 | lap_time | 82.254,Hamilton sets a new fastest lap of 82.254s.
Lap 8,"[{'subject': [{'driver': 'RAI'}], 'action': 'catch', 'object': {'driver': ['HUL']}}, {'subject': [{'other': 'gap'}], 'action': 'decrease', 'object': {'main': ['to', '2.37'], 'driver': ['HUL'], 'timing': ['end of lap']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RAI [SEP] Action1 | catch [SEP] Object1 | driver | HUL [SEP] Agent2 | other | gap [SEP] Action2 | decrease [SEP] Object2 | main | to [SEP] Object2 | main | 2.37 [SEP] Object2 | driver | HUL [SEP] Object2 | timing | end of lap,Raikkonen has caught Hulkenberg to decrease the gap to 2.37s at the end of the lap.
Lap 9,"[{'subject': [{'driver': 'HUL'}], 'action': 'pass', 'object': {'driver': ['NOR']}}, {'subject': [{'driver': 'HUL'}], 'action': 'move up', 'object': {'position': ['15']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HUL [SEP] Action1 | pass [SEP] Object1 | driver | NOR [SEP] Agent2 | driver | HUL [SEP] Action2 | move up [SEP] Object2 | position | 15,Hulkenberg passes Norris to move up to 15th.
Lap 9,"[{'subject': [{'driver': 'HAM'}], 'action': 'set', 'object': {'main': ['new fastest lap'], 'lap_time': ['81.972']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HAM [SEP] Action1 | set [SEP] Object1 | main | new fastest lap [SEP] Object1 | lap_time | 81.972,Hamilton sets a new fastest lap of 81.972.
Lap 10,"[{'subject': [{'driver': 'RUS'}], 'action': 'pass', 'object': {'driver': ['KUB']}}, {'subject': [{'driver': 'RUS'}], 'action': 'move up', 'object': {'position': ['18']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RUS [SEP] Action1 | pass [SEP] Object1 | driver | KUB [SEP] Agent2 | driver | RUS [SEP] Action2 | move up [SEP] Object2 | position | 18,Russell passes Kubica to move up to 18th.
Lap 13,"[{'subject': [{'driver': 'HAM'}], 'action': 'set', 'object': {'main': ['new fastest lap'], 'lap_time': ['81.947']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HAM [SEP] Action1 | set [SEP] Object1 | main | new fastest lap [SEP] Object1 | lap_time | 81.947,Hamilton sets a new fastest lap of 81.947.
Lap 15,"[{'subject': [{'driver': 'HAM'}], 'action': 'set', 'object': {'main': ['new fastest lap'], 'lap_time': ['81.766']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HAM [SEP] Action1 | set [SEP] Object1 | main | new fastest lap [SEP] Object1 | lap_time | 81.766,Hamilton sets a new fastest lap of 81.766.
Lap 18,"[{'subject': [{'driver': 'GIO'}], 'action': 'catch', 'object': {'driver': ['KUB']}}, {'subject': [{'other': 'gap'}], 'action': 'be', 'object': {'main': ['down to', '0.72'], 'driver': ['KUB'], 'timing': ['currently']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GIO [SEP] Action1 | catch [SEP] Object1 | driver | KUB [SEP] Agent2 | other | gap [SEP] Action2 | be [SEP] Object2 | main | down to [SEP] Object2 | main | 0.72 [SEP] Object2 | driver | KUB [SEP] Object2 | timing | currently,"Giovinazzi is catching Kubica, who is down to 0.72s currently."
Lap 19,"[{'subject': [{'driver': 'VET'}], 'action': 'make', 'object': {'main': ['pitstop', 'for medium tyres']}}, {'subject': [{'driver': 'VET'}], 'action': 'drop to', 'object': {'position': ['7']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VET [SEP] Action1 | make [SEP] Object1 | main | pitstop [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | VET [SEP] Action2 | drop to [SEP] Object2 | position | 7,Vettel makes a pitstop for medium tyres and drops to seventh.
Lap 19,"[{'subject': [{'driver': 'SAI'}], 'action': 'close', 'object': {'main': ['gap to'], 'driver': ['ALB']}}, {'subject': [{'other': 'gap'}], 'action': 'be', 'object': {'main': ['only', '1.31'], 'driver': ['ALB'], 'timing': ['currently']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | SAI [SEP] Action1 | close [SEP] Object1 | main | gap to [SEP] Object1 | driver | ALB [SEP] Agent2 | other | gap [SEP] Action2 | be [SEP] Object2 | main | only [SEP] Object2 | main | 1.31 [SEP] Object2 | driver | ALB [SEP] Object2 | timing | currently,Sainz has closed the gap to Albon to only 1.31s currently.
Lap 20,"[{'subject': [{'driver': 'VER'}], 'action': 'enter', 'object': {'main': ['pits', 'for soft tyres']}}, {'subject': [{'driver': 'VER'}], 'action': 'drop to', 'object': {'position': ['5']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VER [SEP] Action1 | enter [SEP] Object1 | main | pits [SEP] Object1 | main | for soft tyres [SEP] Agent2 | driver | VER [SEP] Action2 | drop to [SEP] Object2 | position | 5,Verstappen pits for soft tyres and drops to fifth.
Lap 20,"[{'subject': [{'driver': 'VET'}], 'action': 'fly', 'object': {'driver': ['ALB'], 'main': ['past']}}, {'subject': [{'driver': 'VET'}], 'action': 'move up', 'object': {'position': ['9']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VET [SEP] Action1 | fly [SEP] Object1 | driver | ALB [SEP] Object1 | main | past [SEP] Agent2 | driver | VET [SEP] Action2 | move up [SEP] Object2 | position | 9,Vettel flies past Albon to move up to 9th.
Lap 21,"[{'subject': [{'driver': 'KVY'}], 'action': 'make', 'object': {'main': ['pitstop', 'for medium tyres']}}, {'subject': [{'driver': 'KVY'}], 'action': 'drop to', 'object': {'position': ['10']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | KVY [SEP] Action1 | make [SEP] Object1 | main | pitstop [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | KVY [SEP] Action2 | drop to [SEP] Object2 | position | 10,Kvyat makes a pitstop for medium tyres and drops to 10th.
Lap 22,"[{'subject': [{'driver': 'GAS'}], 'action': 'pit', 'object': {'main': ['from P4', 'to undercut'], 'driver': ['LEC']}}, {'subject': [{'driver': 'LEC'}], 'action': 'be', 'object': {'main': ['still out']}}, {'subject': [{'driver': 'STR'}], 'action': 'pit', 'object': {'main': ['for medium tyres']}}, {'subject': [{'driver': 'STR'}], 'action': 'drop to', 'object': {'position': ['16']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GAS [SEP] Action1 | pit [SEP] Object1 | main | from P4 [SEP] Object1 | main | to undercut [SEP] Object1 | driver | LEC [SEP] Agent2 | driver | LEC [SEP] Action2 | be [SEP] Object2 | main | still out [SEP] Agent3 | driver | STR [SEP] Action3 | pit [SEP] Object3 | main | for medium tyres [SEP] Agent4 | driver | STR [SEP] Action4 | drop to [SEP] Object4 | position | 16,"Gasly pits from P4 to undercut Leclerc, who is still out. Stroll pits for medium tyres and drops to 16th."
Lap 23,"[{'subject': [{'driver': 'MAG'}], 'action': 'make', 'object': {'main': ['pitstop', 'for soft tyres']}}, {'subject': [{'driver': 'MAG'}], 'action': 'drop to', 'object': {'position': ['12']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | MAG [SEP] Action1 | make [SEP] Object1 | main | pitstop [SEP] Object1 | main | for soft tyres [SEP] Agent2 | driver | MAG [SEP] Action2 | drop to [SEP] Object2 | position | 12,Magnussen makes a pitstop for soft tyres and drops to 12th.
Lap 23,"[{'subject': [{'driver': 'GIO'}], 'action': 'fly', 'object': {'driver': ['RUS'], 'main': ['past']}}, {'subject': [{'driver': 'GIO'}], 'action': 'move up', 'object': {'position': ['18']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GIO [SEP] Action1 | fly [SEP] Object1 | driver | RUS [SEP] Object1 | main | past [SEP] Agent2 | driver | GIO [SEP] Action2 | move up [SEP] Object2 | position | 18,Giovinazzi flies past Russell to move up to 18th.
Lap 23,"[{'subject': [{'driver': 'PER'}], 'action': 'drive', 'object': {'main': ['on tail'], 'driver': ['of RIC']}}, {'subject': [{'driver': 'RIC'}], 'action': 'might lose', 'object': {'main': ['P10'], 'driver': ['to PER']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | PER [SEP] Action1 | drive [SEP] Object1 | main | on tail [SEP] Object1 | driver | of RIC [SEP] Agent2 | driver | RIC [SEP] Action2 | might lose [SEP] Object2 | main | P10 [SEP] Object2 | driver | to PER,"Perez is driving on the tail of Ricciardo, who might lose P10 to Perez."
Lap 24,"[{'subject': [{'driver': 'SAI'}], 'action': 'come', 'object': {'main': ['in pits', 'for medium tyres']}}, {'subject': [{'driver': 'SAI'}], 'action': 'drop to', 'object': {'position': ['15']}}, {'subject': [{'driver': 'PER'}], 'action': 'stop', 'object': {'main': ['for soft tyres']}}, {'subject': [{'driver': 'PER'}], 'action': 'drop to', 'object': {'position': ['16']}}, {'subject': [{'driver': ['RIC']}], 'action': 'pit', 'object': {}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | SAI [SEP] Action1 | come [SEP] Object1 | main | in pits [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | SAI [SEP] Action2 | drop to [SEP] Object2 | position | 15 [SEP] Agent3 | driver | PER [SEP] Action3 | stop [SEP] Object3 | main | for soft tyres [SEP] Agent4 | driver | PER [SEP] Action4 | drop to [SEP] Object4 | position | 16 [SEP] Agent5 | drivers | RIC [SEP] Action5 | pit,"Sainz comes in the pits for medium tyres, dropping to 15. Perez stops for soft tyres, and Ricciardo drops to 16."
Lap 24,"[{'subject': [{'driver': 'KVY'}], 'action': 'overtake', 'object': {'driver': ['RAI']}}, {'subject': [{'driver': 'KVY'}], 'action': 'move up', 'object': {'position': ['15']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | KVY [SEP] Action1 | overtake [SEP] Object1 | driver | RAI [SEP] Agent2 | driver | KVY [SEP] Action2 | move up [SEP] Object2 | position | 15,Kvyat overtakes Raikkonen to move up to 15th.
Lap 24,"[{'subject': [{'driver': 'VET'}], 'action': 'close', 'object': {'main': ['gap to'], 'driver': ['GRO']}}, {'subject': [{'other': 'gap'}], 'action': 'be', 'object': {'main': ['only', '3.51'], 'driver': ['GRO'], 'timing': ['this lap']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VET [SEP] Action1 | close [SEP] Object1 | main | gap to [SEP] Object1 | driver | GRO [SEP] Agent2 | other | gap [SEP] Action2 | be [SEP] Object2 | main | only [SEP] Object2 | main | 3.51 [SEP] Object2 | driver | GRO [SEP] Object2 | timing | this lap,Vettel has closed the gap to Grosjean to only 3.51s this lap.
Lap 25,"[{'subject': [{'driver': 'LEC'}], 'action': 'enter', 'object': {'main': ['pits', 'for medium tyres']}}, {'subject': [{'driver': 'LEC'}], 'action': 'drop to', 'object': {'position': ['4']}}, {'subject': [{'driver': 'ALB'}], 'action': 'pit', 'object': {'main': ['for soft tyres']}}, {'subject': [{'driver': 'ALB'}], 'action': 'drop to', 'object': {'position': ['10']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | LEC [SEP] Action1 | enter [SEP] Object1 | main | pits [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | LEC [SEP] Action2 | drop to [SEP] Object2 | position | 4 [SEP] Agent3 | driver | ALB [SEP] Action3 | pit [SEP] Object3 | main | for soft tyres [SEP] Agent4 | driver | ALB [SEP] Action4 | drop to [SEP] Object4 | position | 10,"Leclerc pits for medium tyres, dropping to fourth. Albon pits for soft tyres and drops to 10th."
Lap 25,"[{'subject': [{'driver': 'RIC'}], 'action': 'pass', 'object': {'driver': ['RAI']}}, {'subject': [{'driver': 'RIC'}], 'action': 'move up', 'object': {'position': ['13']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RIC [SEP] Action1 | pass [SEP] Object1 | driver | RAI [SEP] Agent2 | driver | RIC [SEP] Action2 | move up [SEP] Object2 | position | 13,Ricciardo passes Raikkonen to move up to 13th.
Lap 25,"[{'subject': [{'driver': 'NOR'}], 'action': 'drive', 'object': {'main': ['on tail'], 'driver': ['of HUL']}}, {'subject': [{'driver': 'HUL'}], 'action': 'might lose', 'object': {'main': ['P8'], 'driver': ['to NOR']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | NOR [SEP] Action1 | drive [SEP] Object1 | main | on tail [SEP] Object1 | driver | of HUL [SEP] Agent2 | driver | HUL [SEP] Action2 | might lose [SEP] Object2 | main | P8 [SEP] Object2 | driver | to NOR,"Norris is driving on the tail of Hulkenberg, who might lose P8 to Norris."
Lap 26,"[{'subject': [{'driver': 'NOR'}], 'action': 'make', 'object': {'main': ['pitstop', 'for soft tyres']}}, {'subject': [{'driver': 'NOR'}], 'action': 'drop to', 'object': {'position': ['17']}}, {'subject': [{'driver': 'GRO'}], 'action': 'make', 'object': {'main': ['pitstop', 'for medium tyres']}}, {'subject': [{'driver': 'GRO'}], 'action': 'drop to', 'object': {'position': ['7']}}, {'subject': [{'driver': ['BOT', 'HAM']}], 'action': 'pit', 'object': {}}]","Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | NOR [SEP] Action1 | make [SEP] Object1 | main | pitstop [SEP] Object1 | main | for soft tyres [SEP] Agent2 | driver | NOR [SEP] Action2 | drop to [SEP] Object2 | position | 17 [SEP] Agent3 | driver | GRO [SEP] Action3 | make [SEP] Object3 | main | pitstop [SEP] Object3 | main | for medium tyres [SEP] Agent4 | driver | GRO [SEP] Action4 | drop to [SEP] Object4 | position | 7 [SEP] Agent5 | drivers | BOT, HAM [SEP] Action5 | pit","Norris makes a pitstop for soft tyres, dropping to 17th. Grosjean makes a medium tyre pitstop and drops to 7th. Bottas, Hamilton and Verstappen also pit."
Lap 28,"[{'subject': [{'driver': 'RAI'}], 'action': 'pit', 'object': {'main': ['for medium tyres']}}, {'subject': [{'driver': 'RAI'}], 'action': 'drop to', 'object': {'position': ['17']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RAI [SEP] Action1 | pit [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | RAI [SEP] Action2 | drop to [SEP] Object2 | position | 17,Raikkonen pits for medium tyres and drops to 17th.
Lap 28,"[{'subject': [{'driver': 'VET'}, {'driver': 'LEC'}], 'action': 'battle', 'object': {'main': ['for P4']}}, {'subject': [{'other': 'gap'}], 'action': 'be', 'object': {'main': ['down to'], 'gap': ['0.7s']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VET [SEP] Action1 | battle [SEP] Object1 | main | for P4 [SEP] Agent2 | other | gap [SEP] Action2 | be [SEP] Object2 | main | down to [SEP] Object2 | gap | 0.7s,Vettel battles for P4 and the gap is down to 0.7s.
Lap 29,"[{'subject': [{'driver': 'BOT'}], 'action': 'set', 'object': {'main': ['new fastest lap'], 'lap_time': ['80.857']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | BOT [SEP] Action1 | set [SEP] Object1 | main | new fastest lap [SEP] Object1 | lap_time | 80.857,Bottas sets a new fastest lap of 80.857.
Lap 32,"[{'subject': [{'driver': 'KUB'}], 'action': 'box', 'object': {'main': ['for medium tyres']}}, {'subject': [{'driver': 'KUB'}], 'action': 'stay in', 'object': {'position': ['20']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | KUB [SEP] Action1 | box [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | KUB [SEP] Action2 | stay in [SEP] Object2 | position | 20,Kubica boxes for medium tyres and stays in 20th.
